date ,departure_city,departure_airport,arrival_city,stops,prices,flight_duration,arrival_airport,departure_time,arrival_time
6/10/2024,YTZ,Toronto Island,EWR,0,193,90,Newark,8:40 PM,10:10 PM
6/10/2024,YTZ,Toronto Island,EWR,0,193,90,Newark,2:00 PM,3:30 PM
6/10/2024,YTZ,Toronto Island,EWR,0,193,90,Newark,3:00 PM,4:30 PM
6/10/2024,YTZ,Toronto Island,EWR,0,193,90,Newark,7:55 AM,9:25 AM
6/10/2024,YYZ,Pearson Intl,LGA,0,197,91,LaGuardia,5:15 PM,6:46 PM
6/10/2024,YYZ,Pearson Intl,LGA,0,197,91,LaGuardia,8:55 PM,10:26 PM
6/10/2024,YYZ,Pearson Intl,LGA,0,197,91,LaGuardia,2:15 PM,3:46 PM
6/11/2024,YYZ,Pearson Intl,JFK,0,135,120,John F Kennedy Intl,7:45 AM,9:45 AM
6/11/2024,YTZ,Toronto Island,EWR,0,177,90,Newark,7:25 PM,8:55 PM
6/11/2024,YTZ,Toronto Island,EWR,0,177,90,Newark,8:40 PM,10:10 PM
6/11/2024,YTZ,Toronto Island,EWR,0,177,90,Newark,11:00 AM,12:30 PM
6/11/2024,YTZ,Toronto Island,EWR,0,177,90,Newark,2:00 PM,3:30 PM
6/11/2024,YTZ,Toronto Island,EWR,0,177,90,Newark,3:00 PM,4:30 PM
6/11/2024,YTZ,Toronto Island,EWR,0,177,90,Newark,5:10 PM,6:40 PM
6/11/2024,YTZ,Toronto Island,EWR,0,177,90,Newark,12:50 PM,2:20 PM
6/11/2024,YTZ,Toronto Island,EWR,0,177,90,Newark,6:45 AM,8:15 AM
6/11/2024,YTZ,Toronto Island,EWR,0,177,90,Newark,10:00 AM,11:30 AM
6/11/2024,YTZ,Toronto Island,EWR,0,177,90,Newark,7:55 AM,9:25 AM
6/11/2024,YTZ,Toronto Island,EWR,1,184,240,Newark,9:30 AM,1:30 PM
6/11/2024,YTZ,Toronto Island,EWR,1,184,360,Newark,11:40 AM,5:40 PM
6/11/2024,YTZ,Toronto Island,EWR,1,184,370,Newark,7:20 AM,1:30 PM
6/11/2024,YYZ,Pearson Intl,EWR,1,190,390,Newark,7:00 AM,1:30 PM
6/11/2024,YTZ,Toronto Island,EWR,0,191,90,Newark,8:50 AM,10:20 AM
6/11/2024,YYZ,Pearson Intl,LGA,0,197,91,LaGuardia,6:10 PM,7:41 PM
6/11/2024,YYZ,Pearson Intl,LGA,0,197,91,LaGuardia,8:55 PM,10:26 PM
6/11/2024,YYZ,Pearson Intl,LGA,0,197,91,LaGuardia,6:15 AM,7:46 AM
6/11/2024,YYZ,Pearson Intl,LGA,0,197,91,LaGuardia,5:15 PM,6:46 PM
6/11/2024,YYZ,Pearson Intl,LGA,0,197,91,LaGuardia,8:55 PM,10:26 PM
6/11/2024,YYZ,Pearson Intl,LGA,0,197,91,LaGuardia,6:10 PM,7:41 PM
6/11/2024,YYZ,Pearson Intl,LGA,0,197,91,LaGuardia,5:15 PM,6:46 PM
6/11/2024,YYZ,Pearson Intl,LGA,0,197,95,LaGuardia,3:15 PM,4:50 PM
6/11/2024,YYZ,Pearson Intl,LGA,0,197,95,LaGuardia,7:05 AM,8:40 AM
6/11/2024,YYZ,Pearson Intl,LGA,0,197,95,LaGuardia,12:45 PM,2:20 PM
6/11/2024,YYZ,Pearson Intl,LGA,0,197,97,LaGuardia,7:59 AM,9:36 AM
6/11/2024,YYZ,Pearson Intl,LGA,0,197,101,LaGuardia,5:00 PM,6:41 PM
6/11/2024,YYZ,Pearson Intl,JFK,0,197,105,John F Kennedy Intl,7:15 AM,9:00 AM
6/12/2024,YTO,Union Station,NYC,,121,120,Port Authority,9:00 PM,7:55 am+1
6/12/2024,YYZ,Pearson Intl,JFK,,135,90,John F Kennedy Intl,7:45 AM,9:45 AM
6/12/2024,YTZ,Toronto Island,EWR,0,177,90,Newark,5:10 PM,6:40 PM
6/12/2024,YTZ,Toronto Island,EWR,0,177,90,Newark,2:00 PM,3:30 PM
6/12/2024,YTZ,Toronto Island,EWR,0,177,90,Newark,10:00 AM,11:30 AM
6/12/2024,YTZ,Toronto Island,EWR,0,177,90,Newark,6:45 AM,8:15 AM
6/12/2024,YTZ,Toronto Island,EWR,0,177,90,Newark,12:50 PM,2:20 PM
6/12/2024,YTZ,Toronto Island,EWR,0,177,90,Newark,11:00 AM,12:30 PM
6/12/2024,YTZ,Toronto Island,EWR,0,177,90,Newark,8:40 PM,10:10 PM
6/12/2024,YTZ,Toronto Island,EWR,0,177,90,Newark,3:00 PM,4:30 PM
6/12/2024,YTZ,Toronto Island,EWR,0,177,90,Newark,7:25 PM,8:55 PM
6/12/2024,YTZ,Toronto Island,EWR,0,177,240,Newark,7:55 AM,9:25 AM
6/12/2024,YTZ,Toronto Island,EWR,0,184,360,Newark,9:30 AM,1:30 PM
